4.233125973070004733e+01,-7.106964450079044582e+01,6.395970284938812256e-02,1.360306330025196075e-02,9.224371910095214844e-01
4.233125973070004733e+01,-7.106995606290988121e+01,2.410952448844909668e-01,6.790742278099060059e-02,6.909973025321960449e-01
4.233125973070004733e+01,-7.107026762502931660e+01,5.109369754791259766e-01,2.546923458576202393e-01,2.343706786632537842e-01
4.233125973070004733e+01,-7.107057918714875200e+01,3.391069173812866211e-01,5.220451354980468750e-01,1.388479173183441162e-01
4.233125973070004733e+01,-7.107089074926818739e+01,1.032187342643737793e-01,8.028822541236877441e-01,9.389901161193847656e-02
4.233125973070004733e+01,-7.107120231138762279e+01,2.998731285333633423e-02,9.245752096176147461e-01,4.543744400143623352e-02
4.233125973070004733e+01,-7.107151387350705818e+01,1.476190984249114990e-02,9.657642245292663574e-01,1.947385072708129883e-02
4.233125973070004733e+01,-7.107182543562649357e+01,1.031740009784698486e-02,9.803903698921203613e-01,9.292192757129669189e-03
4.233125973070004733e+01,-7.107213699774592897e+01,9.631742723286151886e-03,9.847011566162109375e-01,5.667085293680429459e-03
4.233125973070004733e+01,-7.107244855986536436e+01,1.482985075563192368e-02,9.802559614181518555e-01,4.914246499538421631e-03
4.233125973070004733e+01,-7.107276012198479975e+01,3.456692397594451904e-02,9.594944119453430176e-01,5.938644055277109146e-03
4.233125973070004733e+01,-7.107307168410423515e+01,5.207969620823860168e-02,9.409056901931762695e-01,7.014691364020109177e-03
4.233125973070004733e+01,-7.107338324622367054e+01,4.327026009559631348e-02,9.484139680862426758e-01,8.315820246934890747e-03
4.233125973070004733e+01,-7.107369480834310593e+01,2.355416119098663330e-02,9.687613248825073242e-01,7.684484589844942093e-03
4.233125973070004733e+01,-7.107400637046254133e+01,1.591310091316699982e-02,9.745298624038696289e-01,9.556957520544528961e-03
4.233125973070004733e+01,-7.107431793258197672e+01,1.813876815140247345e-02,9.557557702064514160e-01,2.610549516975879669e-02
4.233125973070004733e+01,-7.107462949470141211e+01,3.156976029276847839e-02,8.426386713981628418e-01,1.257915794849395752e-01
4.233125973070004733e+01,-7.107494105682084751e+01,6.449104100465774536e-02,5.637373924255371094e-01,3.717715740203857422e-01
4.233125973070004733e+01,-7.107525261894028290e+01,1.051674038171768188e-01,4.703727066516876221e-01,4.244599640369415283e-01
4.233125973070004733e+01,-7.107556418105971829e+01,1.586768776178359985e-01,3.757128119468688965e-01,4.656103253364562988e-01
4.233125973070004733e+01,-7.107587574317915369e+01,2.285017967224121094e-01,2.950211763381958008e-01,4.764769971370697021e-01
4.233125973070004733e+01,-7.107618730529858908e+01,3.116414844989776611e-01,2.323553115129470825e-01,4.560032188892364502e-01
4.233125973070004733e+01,-7.107649886741802447e+01,3.981838524341583252e-01,1.818107664585113525e-01,4.200053811073303223e-01
4.233125973070004733e+01,-7.107681042953745987e+01,5.259707570075988770e-01,1.097602546215057373e-01,3.642689287662506104e-01
4.233125973070004733e+01,-7.107712199165689526e+01,6.055896282196044922e-01,7.054101675748825073e-02,3.238694071769714355e-01
4.233125973070004733e+01,-7.107743355377633065e+01,5.806270241737365723e-01,4.745355993509292603e-02,3.719194531440734863e-01
