,Unnamed: 0,electricity-kWh,startDay,endDay,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy
365,,,,,,,,,,,,,,,,
366,2013-03-28,6508.6099956613,2013-03-28,2013-03-29,74.875,5.01666666666667,0.695833333333333,1009.79166666667,153.708333333333,257.5,3.48379908333333,0.0039869410306548,0.0,9.98333333333333,0.0,1.0
367,2013-03-29,6027.56717616133,2013-03-29,2013-03-30,70.8333333333333,7.02916666666667,1.57916666666667,1012.41666666667,201.625,301.25,3.6805585,0.00423642769066191,0.0375,7.97083333333333,0.0,1.0
368,2013-03-30,4092.46860070527,2013-03-30,2013-03-31,61.25,6.7125,-0.8625,1013.875,244.291666666667,307.5,2.73148366666667,0.00354645724341628,0.0,8.2875,0.0,0.5
369,2013-03-31,4124.46918568201,2013-03-31,2013-04-01,63.2083333333333,7.29166666666667,0.125,1012.25,188.958333333333,194.166666666667,4.47917025,0.003840104488658,0.120833333333333,7.70833333333333,0.0,0.5
370,2013-04-01,6604.83082108386,2013-04-01,2013-04-02,81.75,6.825,3.74583333333333,1000.25,148.291666666667,259.166666666667,5.42824508333333,0.00516281592005122,0.154166666666667,8.175,0.0,1.0
371,2013-04-02,6443.59594152495,2013-04-02,2013-04-03,48.25,1.0875,-8.875,1008.41666666667,203.0,273.333333333333,6.29630133333334,0.00190743718789774,0.0,13.9125,0.0,1.0
372,,,,,,,,,,,,,,,,
373,,,,,,,,,,,,,,,,
374,2013-04-05,6358.46062641218,2013-04-05,2013-04-06,67.2083333333333,6.01666666666667,0.3375,1006.75,121.125,248.75,4.88426316666667,0.00394028715781757,0.0,8.98333333333333,0.0,1.0
375,,,,,,,,,,,,,,,,
376,2013-04-07,4913.30949423835,2013-04-07,2013-04-08,66.4166666666667,5.71666666666667,-0.404166666666667,1017.83333333333,185.916666666667,187.916666666667,6.01852333333333,0.00375278507829611,0.0,9.28333333333333,0.0,0.5
377,2013-04-08,6452.25013772398,2013-04-08,2013-04-09,70.5416666666667,10.2625,4.65,1013.5,195.166666666667,211.666666666667,3.99305875,0.00525765760150961,0.791666666666667,4.83333333333333,0.0,1.0
378,,,,,,,,,,,,,,,,
379,2013-04-10,6279.24443070218,2013-04-10,2013-04-11,82.5416666666667,9.35416666666666,6.32916666666667,1009.33333333333,158.208333333333,115.0,2.65046508333333,0.00593845817509685,0.370833333333333,5.64583333333333,0.0,1.0
380,2013-04-11,6083.37307803705,2013-04-11,2013-04-12,83.75,7.09583333333333,4.40833333333333,1012.29166666667,95.625,63.75,2.74305775,0.00521392325343433,0.0,7.90416666666667,0.0,1.0
381,2013-04-12,5857.5726305414,2013-04-12,2013-04-13,87.375,3.79166666666667,1.775,1011.33333333333,22.75,76.25,6.77083875,0.00431339997095674,0.0,11.2083333333333,0.0,1.0
382,2013-04-13,4381.38339414261,2013-04-13,2013-04-14,79.8333333333333,5.95,2.47083333333333,1006.875,151.708333333333,175.833333333333,3.41435458333333,0.00454944093994547,0.0,9.05,0.0,0.5
383,,,,,,,,,,,,,,,,
384,2013-04-15,6499.61708549783,2013-04-15,2013-04-16,68.625,7.125,1.2875,1023.41666666667,176.083333333333,184.166666666667,2.93981716666667,0.00411614484653831,0.0083333333333333,7.875,0.0,1.0
385,,,,,,,,,,,,,,,,
386,2013-04-17,6570.98896544054,2013-04-17,2013-04-18,65.4583333333333,11.7208333333333,4.8,1018.54166666667,281.166666666667,238.333333333333,3.58796583333333,0.00538965176044129,1.19166666666667,3.49166666666667,0.0,1.0
387,2013-04-18,6738.36751997285,2013-04-18,2013-04-19,65.3333333333333,9.725,2.97083333333333,1022.625,209.083333333333,140.416666666667,5.01157808333333,0.00468380113073869,0.345833333333333,5.275,0.0,1.0
388,2013-04-19,4948.96116642468,2013-04-19,2013-04-20,85.5,16.3875,13.7791666666667,1008.20833333333,112.041666666667,196.25,7.88195075,0.00987917553609461,4.45,0.679166666666667,0.00114171380260306,1.0
389,2013-04-20,4634.67697201483,2013-04-20,2013-04-21,66.875,10.9,4.52916666666667,1008.83333333333,119.208333333333,276.666666666667,5.82176391666667,0.00560522647189006,0.995833333333333,4.3125,0.000254448429560072,0.5
390,2013-04-21,5043.08073107526,2013-04-21,2013-04-22,53.5416666666667,4.875,-4.12916666666667,1029.625,294.541666666667,208.75,3.79629933333333,0.00273142967390706,0.0,10.125,0.0,0.5
391,,,,,,,,,,,,,,,,
392,2013-04-23,6963.01002882048,2013-04-23,2013-04-24,88.2083333333333,5.19583333333333,3.33333333333333,1023.91666666667,35.2083333333333,52.9166666666667,6.19213458333333,0.00476561605153218,0.0,9.80416666666667,0.0,1.0
393,2013-04-24,6694.01107362472,2013-04-24,2013-04-25,79.2083333333333,11.1958333333333,7.32916666666666,1008.91666666667,189.791666666667,205.833333333333,6.26157908333333,0.00640546823155818,1.5,4.41666666666667,0.0,1.0
394,2013-04-25,6812.1111664176,2013-04-25,2013-04-26,59.0,11.6333333333333,3.12916666666667,1015.125,279.041666666667,296.666666666667,3.9583365,0.0048747812295773,1.1,3.5625,0.0,1.0
395,2013-04-26,6763.13777099177,2013-04-26,2013-04-27,64.625,9.00416666666667,2.24583333333333,1024.70833333333,287.625,84.5833333333333,3.15972475,0.00439319664934746,0.358333333333333,5.99583333333333,0.0,1.0
396,2013-04-27,5168.3781359382,2013-04-27,2013-04-28,69.4583333333333,9.52083333333333,3.51666666666667,1024.41666666667,282.416666666667,180.0,2.33796483333333,0.00482251588023017,0.783333333333333,5.49583333333333,0.0,0.5
397,2013-04-28,5425.09089732543,2013-04-28,2013-04-29,62.625,11.5541666666667,3.7125,1021.875,301.25,192.5,3.2638915,0.00491312267329706,1.7875,4.05416666666667,0.0,0.5
398,2013-04-29,7234.93718709424,2013-04-29,2013-04-30,59.375,12.3208333333333,3.72083333333333,1020.54166666667,199.708333333333,186.25,3.46065091666667,0.00495358921187669,1.84166666666667,3.34166666666667,0.0,1.0
399,2013-05-02,7737.28635682911,2013-05-02,2013-05-03,69.5,12.1458333333333,5.90416666666667,1026.375,198.958333333333,131.25,3.06713208333333,0.00568508479232566,2.36666666666667,4.16666666666667,0.0,1.0
400,2013-05-03,6906.19528823346,2013-05-03,2013-05-04,80.125,8.24583333333333,4.8375,1026.83333333333,191.125,50.8333333333333,3.92361425,0.00526819123336661,0.0083333333333333,6.75416666666667,0.0,1.0
401,2013-05-04,5495.53425857425,2013-05-04,2013-05-05,73.0416666666667,7.95833333333333,2.775,1023.20833333333,315.916666666667,59.1666666666667,3.5416695,0.00458910373806135,0.145833333333333,7.04166666666667,0.0,0.5
402,2013-05-05,5986.31277554482,2013-05-05,2013-05-06,76.5416666666667,7.9,3.58333333333333,1021.875,247.583333333333,96.25,2.9861135,0.00485692587855457,0.133333333333333,7.1,0.0,0.5
403,2013-05-06,7182.0153694991,2013-05-06,2013-05-07,79.0416666666667,9.86666666666667,5.84583333333333,1019.58333333333,307.833333333333,158.333333333333,2.8472245,0.00579432123155106,1.1375,5.38333333333333,0.0,1.0
404,2013-05-07,7053.47868114337,2013-05-07,2013-05-08,82.75,14.9375,11.7583333333333,1017.25,186.916666666667,175.416666666667,3.09028025,0.0085376415975226,3.38333333333333,1.60416666666667,0.000146445623574713,1.0
405,2013-05-08,7132.02103569545,2013-05-08,2013-05-09,81.4166666666667,15.5625,12.1125,1017.04166666667,238.375,136.25,4.39815166666667,0.00873646356209779,3.60833333333333,0.9625,0.000135302607883538,1.0
406,2013-05-09,6508.99950580858,2013-05-09,2013-05-10,94.9583333333333,13.7625,12.9,1010.45833333333,102.916666666667,127.916666666667,2.24537216666667,0.00925428552774531,1.7625,1.425,0.000406662273168094,1.0
407,2013-05-10,6819.27662329189,2013-05-10,2013-05-11,78.9583333333333,17.3833333333333,13.2875,1009.70833333333,231.458333333333,220.416666666667,2.638891,0.00951458587261877,5.38333333333333,0.5,0.000668524902823955,1.0
408,2013-05-11,5319.70290296897,2013-05-11,2013-05-12,88.7916666666667,16.4208333333333,14.4166666666667,1004.75,108.291666666667,199.166666666667,5.7638935,0.0103255466738797,4.42083333333333,0.1625,0.00150197037284523,0.5
409,2013-05-12,5395.36715422943,2013-05-12,2013-05-13,77.375,14.4041666666667,10.0541666666667,1000.70833333333,99.25,255.0,3.83102158333333,0.00816160876517463,2.79583333333333,1.20833333333333,0.000692533600395344,0.5
410,,,,,,,,,,,,,,,,
411,2013-05-16,6524.78122367524,2013-05-16,2013-05-17,55.0,18.9458333333333,8.14166666666667,1001.70833333333,321.041666666667,271.25,4.71065191666667,0.00687587069445251,6.94583333333333,0.470833333333333,1.61114668591486e-05,1.0
412,2013-05-17,6010.57287234068,2013-05-17,2013-05-18,60.4583333333333,14.0291666666667,5.92916666666667,1013.20833333333,282.5,221.25,3.56481766666667,0.00577642022388205,2.38333333333333,1.9,0.0,1.0
413,2013-05-18,3661.04194721021,2013-05-18,2013-05-19,67.5416666666667,14.5041666666667,7.975,1021.0,210.0,206.25,3.055558,0.00658905679504023,3.14583333333333,1.77083333333333,0.0,0.5
414,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,,
418,2013-05-23,4222.56799835898,2013-05-23,2013-05-24,89.8333333333333,18.5083333333333,16.6333333333333,1007.58333333333,120.333333333333,200.0,5.67130083333333,0.0118601578693266,6.50833333333333,0.0583333333333333,0.00300015786932659,0.5
419,,,,,,,,,,,,,,,,
420,2013-05-25,2915.10139407218,2013-05-25,2013-05-26,94.1666666666667,7.63333333333333,6.69583333333333,1003.33333333333,23.75,240.833333333333,6.05324558333334,0.00617837253409143,0.0,7.36666666666667,0.0,0.5
421,2013-05-26,3067.11233443953,2013-05-26,2013-05-27,74.875,8.30416666666667,3.88333333333333,1008.125,133.041666666667,295.0,6.13426416666667,0.00503482330768969,0.166666666666667,6.69583333333333,0.0,0.5
422,2013-05-27,3801.38232869469,2013-05-27,2013-05-28,58.0416666666667,13.5833333333333,4.35833333333333,1015.83333333333,341.166666666667,272.5,3.59953991666667,0.00518423106474967,3.025,3.09583333333333,0.0,0.2
423,2013-05-28,4340.49496726319,2013-05-28,2013-05-29,70.875,14.7208333333333,8.87083333333333,1018.45833333333,225.083333333333,142.083333333333,2.7083355,0.0070754949236302,3.6,1.975,4.00187865182036e-06,0.4875
424,2013-05-29,4511.1220395714,2013-05-29,2013-05-30,96.5416666666667,15.8875,15.2458333333333,1014.33333333333,79.2916666666667,184.166666666667,3.39120641666667,0.0107855010656932,3.8875,0.291666666666667,0.00192550106569321,0.5
425,2013-05-30,4639.27629721165,2013-05-30,2013-05-31,75.375,22.9208333333333,17.7833333333333,1013.25,242.5,245.0,3.44907683333334,0.0126365643919967,10.9208333333333,0.0,0.00377656439199665,0.5
426,,,,,,,,,,,,,,,,
427,2013-06-01,2483.72897945531,2013-06-01,2013-06-02,64.5416666666667,24.575,16.8458333333333,1009.41666666667,329.041666666667,219.166666666667,5.12731891666667,0.011954700626739,12.575,0.0,0.00309470062673896,0.5
428,2013-06-02,2671.62748323195,2013-06-02,2013-06-03,74.375,22.55,17.2833333333333,1006.33333333333,321.291666666667,207.083333333333,6.805561,0.0123309716018583,10.55,0.0,0.00347097160185825,0.5
429,,,,,,,,,,,,,,,,
430,2013-06-04,4518.12761293538,2013-06-04,2013-06-05,54.5,15.85,6.26666666666667,1009.66666666667,345.541666666667,319.583333333333,3.76157708333333,0.00596139871214201,3.86666666666667,1.02083333333333,0.0,0.5
431,2013-06-05,4355.99513450079,2013-06-05,2013-06-06,61.3333333333333,16.5458333333333,8.44166666666667,1017.0,283.208333333333,222.916666666667,2.67361325,0.00683389493553681,4.725,1.05416666666667,0.0,0.5
432,2013-06-06,4270.88243656233,2013-06-06,2013-06-07,68.0833333333333,16.7666666666667,10.1916666666667,1017.16666666667,242.791666666667,175.0,3.42592866666667,0.0077307704862532,4.76666666666667,0.520833333333333,2.68244119738972e-05,0.5
433,,,,,,,,,,,,,,,,
434,2013-06-08,2755.41443237849,2013-06-08,2013-06-09,84.0,17.8166666666667,14.675,1005.375,199.875,212.083333333333,4.03935508333333,0.0104741114082929,5.81666666666667,0.5125,0.00162594216350988,0.5
435,2013-06-09,2421.2499102205,2013-06-09,2013-06-10,70.2083333333333,19.4791666666667,13.4791666666667,1015.08333333333,260.041666666667,269.166666666667,2.92824308333333,0.0095956155498629,7.47916666666667,0.0374999999999999,0.000760292432749608,0.5
436,2013-06-10,4419.82020478882,2013-06-10,2013-06-11,83.625,16.0666666666667,13.0541666666667,1016.58333333333,147.5,125.416666666667,3.03240983333333,0.00931455692399776,4.06666666666667,0.341666666666667,0.000583916110910587,0.5
437,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,
439,2013-06-13,4256.12826527469,2013-06-13,2013-06-14,85.125,14.2208333333333,11.4833333333333,1003.66666666667,101.208333333333,160.0,2.82407633333333,0.00851284260559831,2.3375,1.675,0.000211407365421868,0.5
440,2013-06-14,4295.90377527103,2013-06-14,2013-06-15,74.9166666666667,15.5125,10.575,1001.79166666667,190.708333333333,125.0,4.2361145,0.00803004710325991,3.76666666666667,1.3625,0.000103077324561565,0.5
441,,,,,,,,,,,,,,,,
442,2013-06-16,3321.47929947451,2013-06-16,2013-06-17,66.625,19.1541666666667,12.3625,1006.66666666667,192.875,227.5,4.0972255,0.00912092099852678,7.15416666666667,0.141666666666667,0.000985740017782257,0.5
443,2013-06-17,4755.02068953775,2013-06-17,2013-06-18,73.7916666666667,21.1291666666667,15.6583333333333,1006.45833333333,284.083333333333,244.166666666667,3.87731791666667,0.0111440281731107,9.12916666666667,0.0,0.0022840281731107,0.5
444,2013-06-18,4416.6275650654,2013-06-18,2013-06-19,87.875,16.7375,14.5458333333333,1009.0,157.958333333333,100.0,2.44213158333333,0.0103289921548216,4.7375,0.341666666666667,0.00146899215482161,0.5
445,2013-06-19,4403.9900236968,2013-06-19,2013-06-20,71.625,17.0791666666667,11.3583333333333,1012.25,342.0,78.3333333333333,3.51852133333333,0.00834087377716539,5.07916666666667,0.383333333333333,0.000115387205437144,0.5
446,2013-06-20,4472.88769532181,2013-06-20,2013-06-21,67.5,18.7125,11.9458333333333,1019.29166666667,342.958333333333,207.5,2.76620591666667,0.00861661849802841,6.74166666666667,0.5625,0.000137205998924289,0.5
447,2013-06-21,4607.02091642469,2013-06-21,2013-06-22,69.5833333333333,20.8291666666667,14.7333333333333,1019.29166666667,230.041666666667,218.75,3.8194475,0.0104013835949753,8.82916666666666,0.0,0.00161510364169564,0.5
448,,,,,,,,,,,,,,,,
449,2013-06-23,3596.87768423185,2013-06-23,2013-06-24,73.1666666666667,23.0833333333333,17.6083333333333,1014.66666666667,166.333333333333,216.666666666667,4.81481866666667,0.012539130418874,11.0833333333333,0.0,0.00367913041887405,0.5
450,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,
452,2013-06-26,5247.76021114364,2013-06-26,2013-06-27,88.5,22.4833333333333,20.3208333333333,1004.125,264.625,197.916666666667,2.0138905,0.0150757702246434,10.4833333333333,0.0,0.00621577022464336,0.5
453,2013-06-27,4745.26574750431,2013-06-27,2013-06-28,98.0833333333333,17.5083333333333,17.1041666666667,1005.41666666667,59.3333333333333,77.5,2.48842791666667,0.0122333425977784,5.50833333333333,0.0,0.00337334259777837,0.5
454,2013-06-28,4685.00555514917,2013-06-28,2013-06-29,94.5833333333333,21.3208333333333,20.3,997.25,137.458333333333,167.083333333333,5.21991158333333,0.0151380376855112,9.32083333333333,0.0,0.00627803768551119,0.5
455,,,,,,,,,,,,,,,,
456,2013-07-02,4856.03655283339,2013-07-02,2013-07-03,95.0833333333333,21.4333333333333,20.5166666666667,1016.66666666667,102.458333333333,190.833333333333,2.32639075,0.0150575152509894,9.43333333333334,0.0,0.00619751525098939,0.5
457,2013-07-03,4868.11720879562,2013-07-03,2013-07-04,81.9583333333333,24.325,20.7416666666667,1017.58333333333,215.458333333333,222.5,4.27083675,0.0151948711547714,12.325,0.0,0.00633487115477138,0.5
458,2013-07-04,4256.877871003,2013-07-04,2013-07-05,74.0833333333333,26.9458333333333,21.4291666666667,1016.75,304.666666666667,234.583333333333,4.14352183333334,0.0158318314000436,14.9458333333333,0.0,0.00697183140004361,0.5
459,2013-07-05,4782.01023980789,2013-07-05,2013-07-06,69.2083333333333,27.825,21.1416666666667,1014.875,326.125,238.75,3.9583365,0.0155584004865355,15.825,0.0,0.00669840048653547,0.5
460,2013-07-06,3564.01059614867,2013-07-06,2013-07-07,66.5416666666667,27.6458333333333,20.4208333333333,1012.41666666667,274.083333333333,272.083333333333,3.49537316666667,0.0149342281331577,15.6458333333333,0.0,0.00607422813315769,0.5
461,2013-07-07,3671.84095697105,2013-07-07,2013-07-08,67.2916666666667,26.5041666666667,19.4166666666667,1010.45833333333,245.083333333333,247.5,2.53472425,0.0141292567939972,14.5041666666667,0.0,0.00526925679399721,0.5
462,2013-07-08,5795.86718646996,2013-07-08,2013-07-09,92.0416666666667,22.55,21.0583333333333,1010.83333333333,233.541666666667,108.75,2.45370566666667,0.0156863133534027,10.55,0.0,0.00682631335340271,0.5
463,2013-07-09,5101.24985731207,2013-07-09,2013-07-10,95.7083333333333,19.3,18.5,1013.95833333333,99.25,62.0833333333333,2.11805725,0.0132527787752473,7.3,0.0,0.00439277877524732,0.5
464,2013-07-10,5015.39887814969,2013-07-10,2013-07-11,91.9166666666667,23.1041666666667,21.5958333333333,1008.5,177.291666666667,166.666666666667,3.84259566666667,0.0162101472223493,11.1041666666667,0.0,0.00735014722234931,0.5
465,2013-07-11,5070.10657205433,2013-07-11,2013-07-12,93.75,23.9875,22.8,1005.95833333333,214.75,200.833333333333,2.74305775,0.0174776700244331,11.9875,0.0,0.00861767002443308,0.5
466,2013-07-12,5127.51000431925,2013-07-12,2013-07-13,78.5,19.775,15.6708333333333,1015.0,249.291666666667,51.6666666666667,4.74537416666667,0.0110914970484681,7.775,0.0,0.00223149704846812,0.5
467,2013-07-13,3147.01082941517,2013-07-13,2013-07-14,95.0416666666667,19.7166666666667,18.825,1021.04166666667,82.0,102.5,2.19907583333333,0.0134443668846702,7.71666666666667,0.0,0.00458436688467016,0.5
468,,,,,,,,,,,,,,,,
469,2013-07-15,5656.31514323317,2013-07-15,2013-07-16,71.125,26.2416666666667,20.1541666666667,1016.29166666667,294.166666666667,169.166666666667,1.96759416666667,0.0146181679311842,14.2416666666667,0.0,0.00575816793118419,0.5
470,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,
473,2013-07-19,5313.0314572081,2013-07-19,2013-07-20,65.9583333333333,29.8541666666667,21.9791666666667,1005.25,317.375,222.916666666667,5.42824508333333,0.016537751245525,17.8541666666667,0.0,0.00767775124552504,0.5
474,2013-07-20,3878.46326122805,2013-07-20,2013-07-21,61.8333333333333,28.775,20.4,1002.08333333333,280.958333333333,248.333333333333,4.45602208333333,0.0150231694118356,16.775,0.0,0.00616316941183559,0.5
475,2013-07-21,3794.87770427577,2013-07-21,2013-07-22,75.9583333333333,22.8583333333333,18.0291666666667,1009.0,213.041666666667,145.416666666667,2.39583525,0.0129272125440817,10.8583333333333,0.0,0.00406721254408166,0.5
476,2013-07-22,5543.69032867253,2013-07-22,2013-07-23,86.5416666666667,21.7,19.05,1010.29166666667,180.125,142.083333333333,2.638891,0.0137466209687943,9.7,0.0,0.0048866209687943,0.5
477,2013-07-23,4501.99456024542,2013-07-23,2013-07-24,96.2916666666667,22.8416666666667,22.1333333333333,999.583333333333,181.833333333333,195.0,2.83565041666667,0.0169072124482174,10.8416666666667,0.0,0.00804721244821738,0.5
478,,,,,,,,,,,,,,,,
479,2013-07-25,4600.60126503184,2013-07-25,2013-07-26,88.125,16.3333333333333,14.2083333333333,1013.20833333333,63.4583333333333,31.25,4.78009641666667,0.0100841929865869,4.33333333333333,0.0,0.00127139328381635,0.5
480,2013-07-26,4625.27105171606,2013-07-26,2013-07-27,94.0,17.925,16.8708333333333,1010.29166666667,45.1666666666667,225.833333333333,4.97685583333333,0.0119772266865122,5.925,0.0,0.00311722668651224,0.5
481,,,,,,,,,,,,,,,,
482,2013-07-28,2925.36736747436,2013-07-28,2013-07-29,87.6666666666667,21.1666666666667,18.7916666666667,1011.5,189.375,72.0833333333333,1.666668,0.013521184567213,9.16666666666667,0.0,0.00466118456721303,0.5
483,,,,,,,,,,,,,,,,
484,2013-07-30,4566.49443948269,2013-07-30,2013-07-31,70.4583333333333,21.9166666666667,15.7708333333333,1013.41666666667,292.375,278.75,2.25694625,0.0111230573796256,9.91666666666667,0.0,0.0022630573796256,0.5
485,2013-07-31,4603.10188997164,2013-07-31,2013-08-01,68.25,21.5583333333333,15.0875,1014.04166666667,287.25,200.833333333333,2.33796483333333,0.0106170093028386,9.55833333333333,0.0,0.00175700930283858,0.5
486,2013-08-01,4530.27061407268,2013-08-01,2013-08-02,78.0833333333333,21.2583333333333,16.7625,1010.0,260.666666666667,184.166666666667,3.35648416666667,0.01190196978177,9.25833333333333,0.0,0.00304196978176996,0.5
487,,,,,,,,,,,,,,,,
488,2013-08-03,2687.75523386896,2013-08-03,2013-08-04,72.0,21.5333333333333,16.0,1005.70833333333,157.875,234.583333333333,4.24768858333333,0.0113827641067456,9.53333333333333,0.0,0.00252276410674557,0.5
489,2013-08-04,3008.9576201532,2013-08-04,2013-08-05,75.9166666666667,19.6958333333333,14.9958333333333,1005.75,235.75,299.583333333333,3.1250025,0.0107237703080522,7.69583333333333,0.0,0.00186377030805218,0.5
490,,,,,,,,,,,,,,,,
491,2013-08-06,4218.25581986457,2013-08-06,2013-08-07,60.0833333333333,18.6166666666667,10.0916666666667,1015.41666666667,304.875,214.166666666667,2.09490908333333,0.00768328814058669,6.64583333333333,0.6,2.4648612970621e-05,0.5
492,,,,,,,,,,,,,,,,
493,2013-08-08,3850.73912781104,2013-08-08,2013-08-09,78.2083333333333,22.15,18.0416666666667,1013.58333333333,150.458333333333,193.333333333333,4.68750375,0.0129893530598818,10.15,0.0,0.00412935305988185,0.5
494,2013-08-09,3692.28685722686,2013-08-09,2013-08-10,92.6666666666667,22.3125,20.9666666666667,1007.83333333333,62.6666666666667,204.166666666667,5.21991158333333,0.0155577162554609,10.3125,0.0,0.00669771625546089,0.5
495,,,,,,,,,,,,,,,,
496,2013-08-11,3320.0415158011,2013-08-11,2013-08-12,62.6666666666667,20.0208333333333,12.1916666666667,1012.83333333333,301.25,274.166666666667,2.33796483333333,0.00883059124181975,8.02083333333333,0.0666666666666667,0.000404328025609369,0.5
497,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,
500,2013-08-15,4126.74510909989,2013-08-15,2013-08-16,63.5,18.7875,11.05,1013.04166666667,295.875,262.916666666667,2.89352083333333,0.00817324839905329,6.7875,0.195833333333333,8.42015267917739e-05,0.5
501,,,,,,,,,,,,,,,,
502,2013-08-17,3074.10747460276,2013-08-17,2013-08-18,74.0,19.4,14.2083333333333,1019.66666666667,250.541666666667,180.833333333333,2.73148366666667,0.00999443774107898,7.4,0.0,0.00113443774107897,0.5
503,2013-08-18,3342.49964635633,2013-08-18,2013-08-19,68.625,20.0916666666667,13.85,1018.25,138.5,225.0,2.37268708333333,0.00975281341438799,8.09166666666667,0.0,0.000916368038941801,0.5
504,2013-08-19,4765.580918869,2013-08-19,2013-08-20,63.25,21.7958333333333,14.0708333333333,1011.5,183.666666666667,267.916666666667,3.10185433333333,0.00997240200854473,9.79583333333333,0.0,0.00111487610836906,0.5
505,2013-08-20,4893.27627793513,2013-08-20,2013-08-21,66.2916666666667,23.2958333333333,16.125,1012.58333333333,280.166666666667,254.166666666667,2.17592766666667,0.0113780536194241,11.2958333333333,0.0,0.00251805361942408,0.5
506,2013-08-21,4900.62755589187,2013-08-21,2013-08-22,63.5833333333333,24.2666666666667,16.375,1014.04166666667,278.041666666667,240.416666666667,2.37268708333333,0.0115634305124938,12.2666666666667,0.0,0.00270343051249377,0.5
507,2013-08-22,5083.62762952782,2013-08-22,2013-08-23,70.125,24.1958333333333,17.8625,1008.875,216.458333333333,223.75,4.07407733333334,0.0127301309546793,12.1958333333333,0.0,0.00387013095467929,0.5
508,2013-08-23,4900.63780595921,2013-08-23,2013-08-24,70.25,20.9166666666667,14.7333333333333,1009.95833333333,203.75,152.083333333333,3.39120641666667,0.0105132692463652,8.91666666666667,0.00416666666666665,0.0016532692463652,0.5
509,2013-08-24,3453.37266941555,2013-08-24,2013-08-25,60.1666666666667,17.5916666666667,9.2625,1020.29166666667,283.25,80.0,3.44907683333333,0.00719357469144297,5.59166666666667,0.229166666666667,0.0,0.5
510,2013-08-25,3281.26059081592,2013-08-25,2013-08-26,60.25,20.3916666666667,11.7833333333333,1020.29166666667,261.666666666667,215.833333333333,2.80092816666667,0.00849592220871021,8.39166666666667,0.320833333333333,0.000109204179671515,0.5
511,2013-08-26,4942.37222105637,2013-08-26,2013-08-27,74.8333333333333,21.9333333333333,17.0333333333333,1011.25,177.958333333333,235.0,4.54861475,0.012136457184173,9.93333333333333,0.0,0.00327645718417303,0.5
512,2013-08-27,5039.74463309534,2013-08-27,2013-08-28,90.0416666666667,20.7208333333333,18.8166666666667,1006.875,157.541666666667,130.416666666667,1.82870516666667,0.0136142992800863,8.72083333333333,0.0,0.00475429928008628,0.5
513,2013-08-28,5015.12759483792,2013-08-28,2013-08-29,88.25,19.9375,17.6916666666667,1008.04166666667,161.416666666667,82.0833333333333,2.02546458333333,0.0126819775110953,7.9375,0.0,0.0038219775110953,0.5
514,,,,,,,,,,,,,,,,
515,2013-08-30,4973.78148378991,2013-08-30,2013-08-31,87.3333333333333,19.7041666666667,17.3375,1008.20833333333,132.166666666667,247.5,2.87037266666667,0.0124497206800206,7.70416666666667,0.0583333333333333,0.00358972068002064,0.5
516,2013-09-02,4325.87228846923,2013-09-02,2013-09-03,94.2916666666667,22.3458333333333,21.3,1004.20833333333,156.666666666667,180.416666666667,3.15972475,0.0159304364954876,10.3458333333333,0.0,0.0070704364954876,0.5
517,,,,,,,,,,,,,,,,
518,2013-09-04,6203.58623586595,2013-09-04,2013-09-05,64.625,20.4458333333333,13.0458333333333,1007.125,255.541666666667,268.75,3.888892,0.00936147615676487,8.44583333333333,0.0,0.000551290153364152,1.0
519,2013-09-05,5783.30712004565,2013-09-05,2013-09-06,75.7916666666667,16.7583333333333,12.2625,1010.54166666667,113.125,159.583333333333,3.09028025,0.00898030228851578,4.9,0.808333333333333,0.00075526068675541,1.0
520,,,,,,,,,,,,,,,,
521,2013-09-07,4028.23425496742,2013-09-07,2013-09-08,60.0,18.1791666666667,9.8875,1010.125,242.458333333333,232.083333333333,4.027781,0.00766679002218263,6.18333333333333,0.675,0.000132173532025483,0.5
522,2013-09-08,4301.60169102997,2013-09-08,2013-09-09,64.0833333333333,17.4,10.2166666666667,1007.125,202.0,298.333333333333,4.861115,0.00801803489880729,5.45416666666667,0.683333333333333,0.000564978814695158,0.5
523,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,
526,2013-09-12,6430.87247011438,2013-09-12,2013-09-13,80.0,24.1166666666667,20.0375,1005.29166666667,208.166666666667,201.25,5.40509691666667,0.0146943163660643,12.1166666666667,0.0,0.00583431636606426,1.0
527,2013-09-13,5901.13265706412,2013-09-13,2013-09-14,91.1666666666667,19.3083333333333,17.7083333333333,999.708333333333,108.5,253.75,2.4305575,0.0129344423042868,7.30833333333333,0.1125,0.00411821707011267,1.0
