4.228135029999999972e+01,-7.112104010000000187e+01,1.252643615007400513e-01,1.553443372249603271e-01,7.193913459777832031e-01
4.228135029999999972e+01,-7.111892384615384799e+01,1.188063696026802063e-01,1.743344217538833618e-01,7.068592309951782227e-01
4.228135029999999972e+01,-7.111680759230769411e+01,8.725507557392120361e-02,2.834234237670898438e-01,6.293215155601501465e-01
4.228135029999999972e+01,-7.111469133846154023e+01,9.073952585458755493e-02,4.514081776142120361e-01,4.578523039817810059e-01
4.228135029999999972e+01,-7.111257508461538634e+01,2.737420499324798584e-01,3.030240833759307861e-01,4.232338666915893555e-01
4.228135029999999972e+01,-7.111045883076923246e+01,1.703725755214691162e-01,2.037405073642730713e-01,6.258869171142578125e-01
4.228135029999999972e+01,-7.110834257692307858e+01,1.293071508407592773e-01,2.381058186292648315e-01,6.325870156288146973e-01
4.228135029999999972e+01,-7.110622632307692470e+01,1.119978800415992737e-01,3.580508232116699219e-01,5.299512743949890137e-01
4.228135029999999972e+01,-7.110411006923077082e+01,2.003333419561386108e-01,2.361938804388046265e-01,5.634727478027343750e-01
4.228135029999999972e+01,-7.110199381538461694e+01,1.986207813024520874e-01,1.616452187299728394e-01,6.397339701652526855e-01
4.228135029999999972e+01,-7.109987756153846306e+01,1.340606212615966797e-01,1.467842012643814087e-01,7.191551923751831055e-01
4.228135029999999972e+01,-7.109776130769230917e+01,1.400489211082458496e-01,1.596832573413848877e-01,7.002678513526916504e-01
4.228135029999999972e+01,-7.109564505384615529e+01,1.913249641656875610e-01,2.076027542352676392e-01,6.010722517967224121e-01
4.228135029999999972e+01,-7.109352880000000141e+01,2.819593548774719238e-01,2.966080307960510254e-01,4.214326143264770508e-01
4.228135029999999972e+01,-7.109141254615384753e+01,2.636797130107879639e-01,1.733246892690658569e-01,5.629956126213073730e-01
4.228135029999999972e+01,-7.108929629230769365e+01,7.257213443517684937e-02,5.908050760626792908e-02,8.683473467826843262e-01
4.228135029999999972e+01,-7.108718003846153977e+01,1.471291389316320419e-02,2.548866346478462219e-02,9.597983956336975098e-01
4.228135029999999972e+01,-7.108506378461538588e+01,7.106144726276397705e-02,1.048239767551422119e-01,8.241145610809326172e-01
4.228135029999999972e+01,-7.108294753076923200e+01,1.178965717554092407e-01,1.529057472944259644e-01,7.291976809501647949e-01
4.228135029999999972e+01,-7.108083127692307812e+01,1.276611685752868652e-01,1.945113688707351685e-01,6.778274178504943848e-01
4.228135029999999972e+01,-7.107871502307692424e+01,1.183415800333023071e-01,2.944774925708770752e-01,5.871809124946594238e-01
4.228135029999999972e+01,-7.107659876923077036e+01,1.275522112846374512e-01,2.843706011772155762e-01,5.880771875381469727e-01
4.228135029999999972e+01,-7.107448251538461648e+01,1.947793066501617432e-01,1.613510847091674805e-01,6.438695788383483887e-01
4.228135029999999972e+01,-7.107236626153846260e+01,6.626652479171752930e-01,8.901673555374145508e-02,2.483179867267608643e-01
4.228135029999999972e+01,-7.107025000769230871e+01,5.968678593635559082e-01,8.047620952129364014e-02,3.226558864116668701e-01
4.228135029999999972e+01,-7.106813375384615483e+01,1.022977381944656372e-01,7.178713381290435791e-02,8.259151577949523926e-01
4.228135029999999972e+01,-7.106601750000000095e+01,1.079249978065490723e-01,1.037349477410316467e-01,7.883400321006774902e-01
4.228135029999999972e+01,-7.106390124615384707e+01,1.471922248601913452e-01,1.499472558498382568e-01,7.028605341911315918e-01
4.228135029999999972e+01,-7.106178499230769319e+01,1.330835223197937012e-01,1.574614793062210083e-01,7.094550132751464844e-01
4.228135029999999972e+01,-7.105966873846153931e+01,1.236820742487907410e-01,1.486787647008895874e-01,7.276391983032226562e-01
4.228135029999999972e+01,-7.105755248461538542e+01,1.259951144456863403e-01,1.407506763935089111e-01,7.332542538642883301e-01
4.228135029999999972e+01,-7.105543623076923154e+01,2.058791369199752808e-01,2.691086828708648682e-01,5.250121951103210449e-01
4.228135029999999972e+01,-7.105331997692307766e+01,1.663657724857330322e-01,2.441355735063552856e-01,5.894986391067504883e-01
4.228135029999999972e+01,-7.105120372307692378e+01,1.340615004301071167e-01,1.212836280465126038e-01,7.446548938751220703e-01
4.228135029999999972e+01,-7.104908746923076990e+01,5.800326913595199585e-02,3.781804442405700684e-02,9.041786789894104004e-01
4.228135029999999972e+01,-7.104697121538461602e+01,2.111948467791080475e-02,7.758414372801780701e-03,9.711220860481262207e-01
